"title","fiscal_year","n","median_base","median_total_comp","real_median_total","total_ot_paid","mean_ot_paid","median_ot_hours","ot_share_of_pay","pct_with_ot","suppressed"
"SUPERVISOR OF OFFICE MACHINE OPERATIONS",2023,31,46469,54859.37,58956.0040980332,151189.03,4877.06548387097,4.25,0.0839478620187463,0.580645161290323,FALSE
"SUPERVISOR OF OFFICE MACHINE OPERATIONS",2024,33,51530,63693.34,66179.9647545417,144059.1,4365.42727272727,8,0.0652285184214823,0.636363636363636,FALSE
"SUPERVISOR OF OFFICE MACHINE OPERATIONS",2025,29,,,,112962.57,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2014,5,,,,31503.75,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2015,8,,,,36582.43,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2016,8,,,,37019.74,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2017,7,,,,42263.47,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2018,8,,,,39976.69,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2019,8,,,,37303.57,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2020,7,,,,39903.39,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2021,6,,,,27551.65,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2022,7,,,,32582.29,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2023,7,,,,40619.71,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2024,8,,,,85601.53,,,,,TRUE
"SUPERVISOR OF RADIO AND TELEVISION OPERATORS",2025,8,,,,67456.34,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2014,3,,,,29331.45,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2015,2,,,,50146.01,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2016,1,,,,20780.62,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2022,7,,,,118669.22,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2023,11,,,,286696.74,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2024,12,,,,371079.83,,,,,TRUE
"SUPERVISOR OF RADIO REPAIR OPERATIONS",2025,14,,,,371245.13,,,,,TRUE
"SUPERVISOR OF SCHOOL SECURITY",2014,112,58975,72946.37,95942.2301878949,1354570.32,12094.3778571429,327.125,0.17722540806534,0.973214285714286,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2015,115,60756,77663.28,101653.80954988,1543350.58,13420.439826087,345,0.17705919728908,0.991304347826087,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2016,116,62877,80698.44,105020.19143706,1631692.82,14066.3174137931,322.75,0.174671924656222,0.991379310344828,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2017,114,65738,84848.955,108507.782205365,1803690.69,15821.8481578947,319.75,0.189590924770294,0.973684210526316,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2018,111,69038,86039.64,108108.924656419,1570651.63,14150.0146846847,303,0.165549497431763,0.981981981981982,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2019,117,70419,90642.66,111908.747529687,1701575.9,14543.3837606838,301,0.1609605752372,0.991452991452991,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2020,112,72179,92619.315,112362.491386273,1573829.82,14052.0519642857,257.5,0.152096484045008,0.991071428571429,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2021,103,74344,84883.4,100895.112404768,675361.06,6556.90349514563,116.5,0.0764981172386923,0.922330097087379,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2022,101,74344,92674.4,104862.77165761,1292613.33,12798.1517821782,220.75,0.14002158216638,0.96039603960396,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2023,104,74344,92483.05,99389.239701415,1624540.26,15620.5794230769,275.25,0.167658921088028,1,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2024,99,78871,102544.86,106548.270518698,1685801.74,17028.3004040404,275.75,0.166500161574028,0.98989898989899,FALSE
"SUPERVISOR OF SCHOOL SECURITY",2025,102,81237,102700.17,102700.17,1905223.74,18678.6641176471,275,0.181752453522135,0.980392156862745,FALSE
"SUPERVISOR OF STOCK WORKERS",2014,124,44477,47668.325,62695.448859503,961703.22,7755.67112903226,153.125,0.151200962806523,0.774193548387097,FALSE
"SUPERVISOR OF STOCK WORKERS",2015,122,45843.5,50293.95,65829.9728624797,862035.93,7065.86827868852,135.875,0.130402223794699,0.901639344262295,FALSE
"SUPERVISOR OF STOCK WORKERS",2016,123,47205,49081.26,63873.890513523,869002.66,7065.06227642276,153.5,0.133862795783403,0.845528455284553,FALSE
"SUPERVISOR OF STOCK WORKERS",2017,112,49105,54514.85,69715.4781783484,823692.78,7354.39982142857,129.625,0.126646476865164,0.848214285714286,FALSE
"SUPERVISOR OF STOCK WORKERS",2018,122,49105,52912.71,66484.8920655286,917003.56,7516.42262295082,127.25,0.137002985129571,0.786885245901639,FALSE
"SUPERVISOR OF STOCK WORKERS",2019,133,47458,50173.93,61945.4643645958,898645.95,6756.73646616541,92.25,0.126152947360326,0.766917293233083,FALSE
"SUPERVISOR OF STOCK WORKERS",2020,136,51999,55891.255,67805.3023659859,1061180.59,7802.79845588235,175.25,0.131763923047001,0.889705882352941,FALSE
"SUPERVISOR OF STOCK WORKERS",2021,124,51999,57331.835,68146.4448490116,945848.64,7627.81161290323,81,0.127407489613405,0.758064516129032,FALSE
"SUPERVISOR OF STOCK WORKERS",2022,112,52682,59788.09,67651.3128708104,1055394.46,9423.16482142857,192.5,0.15252248557277,0.732142857142857,FALSE
"SUPERVISOR OF STOCK WORKERS",2023,106,52750,62620.945,67297.1762169838,1007112.49,9501.0612264151,175.125,0.156474878527725,0.764150943396226,FALSE
"SUPERVISOR OF STOCK WORKERS",2024,104,55512,66696.49,69300.3594638253,1041717.15,10016.5110576923,181.75,0.142235229996588,0.826923076923077,FALSE
"SUPERVISOR OF STOCK WORKERS",2025,99,59371,68278.56,68278.56,993935.71,10039.7546464646,200,0.147454794627188,0.767676767676768,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2014,47,62088,87505.01,115090.385059792,939378.04,19986.7668085106,464.5,0.235861593542984,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2015,45,64929,91971.34,120381.69235715,878832.27,19529.606,400.25,0.217623630823892,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2016,64,66552,88129.005,114690.258897912,1163249.82,18175.7784375,399.5,0.210960226300865,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2017,73,68549,90181.19,115326.828993247,1352408.98,18526.1504109589,368.5,0.204006902471295,0.986301369863014,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2018,48,63113,83738.79,105217.90350273,683722.72,14244.2233333333,308.5,0.171785848420416,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2019,51,64926,87932.63,108562.905041526,899444.87,17636.1739215686,360.5,0.199466429303551,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2020,23,,,,405095.22,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2021,21,,,,420323.95,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2022,24,,,,788635.1,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2023,25,,,,802089.08,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2024,27,,,,1008931.05,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS",2025,26,,,,962226.25,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS L2 & L3",2014,9,,,,249241.26,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS L2 & L3",2015,10,,,,297572.75,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS L2 & L3",2018,23,,,,523712.8,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS L2 & L3",2019,25,,,,611994.79,,,,,TRUE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2020,46,69773,92723.115,112488.417890976,678369.33,14747.1593478261,280.75,0.162487241905317,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2021,41,73638,96111.01,114240.607201005,593961.58,14486.867804878,251,0.150228309318497,0.926829268292683,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2022,36,73638,97721.105,110573.210290483,683828.24,18995.2288888889,334.875,0.19285483287268,0.972222222222222,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2023,50,66770,101439.405,109014.412248665,1066420.16,21328.4032,366.5,0.213976246011753,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2024,49,71927,113492.75,117923.57246293,1210035.94,24694.6110204082,423,0.21965648796935,1,FALSE
"SUPERVISOR OF TRAFFIC DEVICE MAINTAINERS LEVEL 1 ONLY",2025,47,78499,119195.44,119195.44,1370127.57,29151.6504255319,456,0.247690954276971,1,FALSE
"SUPV OF HOUSING EXTERMINATOR",2014,7,,,,91264.29,,,,,TRUE
"SUPV OF HOUSING EXTERMINATOR",2015,8,,,,17860.92,,,,,TRUE
"SUPV OF HOUSING EXTERMINATOR",2016,6,,,,45612.23,,,,,TRUE
"SUPV OF HOUSING EXTERMINATORS",2014,1,,,,6224.2,,,,,TRUE
"SUPV OF HOUSING EXTERMINATORS",2015,1,,,,4695.73,,,,,TRUE
"SUPV OF HOUSING EXTERMINATORS",2016,1,,,,12269.04,,,,,TRUE
"SUPV OF HOUSING EXTERMINATORS",2017,1,,,,5727.18,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2014,4,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2015,4,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2016,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2017,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2018,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2019,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2020,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2021,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2022,3,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2023,2,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2024,1,,,,0,,,,,TRUE
"SUPVSNG SYSTEMS ANALYST",2025,2,,,,0,,,,,TRUE
"SURGEON",2014,1,,,,0,,,,,TRUE
"SURGEON",2015,1,,,,0,,,,,TRUE
"SURGEON",2016,1,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2014,1,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2015,1,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2016,1,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2017,1,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2018,2,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2019,2,,,,0,,,,,TRUE
"SURGEON DETAILED AS DEPUTY CHIEF SURGEON",2020,1,,,,0,,,,,TRUE
"SURVEYOR",2014,44,64152,66975.675,88089.3131192085,22551.11,512.525227272727,0,0.00799937903752995,0.386363636363636,FALSE
"SURVEYOR",2015,44,67176,76376.585,99969.6487923274,65375.04,1485.79636363636,0,0.0195413180928582,0.727272727272727,FALSE
"SURVEYOR",2016,41,68801,74400.72,96824.3978130814,57527.09,1403.09975609756,0,0.0187975408357531,0.365853658536585,FALSE
"SURVEYOR",2017,50,67032,76375.605,97671.768770081,136806.81,2736.1362,2.75,0.035568153508128,0.5,FALSE
"SURVEYOR",2018,53,66895,74501.52,93611.2611869212,119044.12,2246.11547169811,3.5,0.0301634664447864,0.547169811320755,FALSE
"SURVEYOR",2019,58,73560,78451.22,96857.0182337533,129928.79,2240.15155172414,0,0.0289437134762655,0.586206896551724,FALSE
"SURVEYOR",2020,63,75372,79325.52,96234.9274307592,106360.01,1688.25412698413,0,0.0221225130764819,0.349206349206349,FALSE
"SURVEYOR",2021,62,75174.5,80300.675,95447.9395300343,4141.91,66.805,0,0.000842931343970507,0.306451612903226,FALSE
"SURVEYOR",2022,53,74977,80389.14,90961.7761924721,25229.07,476.020188679245,0,0.00608465686050405,0.207547169811321,FALSE
"SURVEYOR",2023,56,79314.5,91963.905,98831.3274478205,81073.06,1447.73321428571,0,0.016205797861013,0.410714285714286,FALSE
"SURVEYOR",2024,53,81628,89679.42,93180.5563157427,50176.27,946.722075471698,0,0.0107698411727422,0.320754716981132,FALSE
"SURVEYOR",2025,52,88858,91656.515,91656.515,41762.55,803.125961538461,0,0.00890973827136205,0.307692307692308,FALSE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2014,9,,,,9170.49,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2015,10,,,,4402.18,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2016,12,,,,9722.27,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2017,12,,,,19917.63,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2018,16,,,,40360.03,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2019,19,,,,68726.56,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2020,24,,,,179423.75,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2021,19,,,,125677.36,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2022,18,,,,58310.13,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2023,17,,,,57141.37,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2024,19,,,,45320.11,,,,,TRUE
"SYSTEMS ADMINISTRATOR CAM FIN BD",2025,19,,,,44976.67,,,,,TRUE
"SYSTEMS ANALYST",2014,13,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2015,11,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2016,12,,,,711.18,,,,,TRUE
"SYSTEMS ANALYST",2017,13,,,,38.43,,,,,TRUE
"SYSTEMS ANALYST",2018,12,,,,696.49,,,,,TRUE
"SYSTEMS ANALYST",2019,10,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2020,11,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2021,11,,,,23360.88,,,,,TRUE
"SYSTEMS ANALYST",2022,9,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2023,8,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2024,6,,,,0,,,,,TRUE
"SYSTEMS ANALYST",2025,3,,,,488.21,,,,,TRUE
"TAX MAP CARTOGRAPHER",2014,4,,,,919.74,,,,,TRUE
"TAX MAP CARTOGRAPHER",2015,3,,,,23.67,,,,,TRUE
"TAX MAP CARTOGRAPHER",2016,3,,,,3130.94,,,,,TRUE
"TAX MAP CARTOGRAPHER",2017,3,,,,0,,,,,TRUE
"TAX MAP CARTOGRAPHER",2018,2,,,,2815.82,,,,,TRUE
"TAX MAP CARTOGRAPHER",2019,2,,,,2676.89,,,,,TRUE
"TAX MAP CARTOGRAPHER",2020,2,,,,7423.48,,,,,TRUE
"TAX MAP CARTOGRAPHER",2021,2,,,,28.28,,,,,TRUE
"TAX MAP CARTOGRAPHER",2022,2,,,,0,,,,,TRUE
"TAX MAP CARTOGRAPHER",2023,2,,,,5217.36,,,,,TRUE
"TAX MAP CARTOGRAPHER",2024,2,,,,282.53,,,,,TRUE
"TAX MAP CARTOGRAPHER",2025,2,,,,0,,,,,TRUE
"TAXI AND LIMOUSINE INSPECTOR",2014,151,39205,44704.6,58797.4291751291,433383.4,2870.08874172185,52,0.0664998881542279,0.933774834437086,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2015,169,39205,44202.94,57857.4230228849,416655.65,2465.41804733728,30,0.0585931286583734,0.846153846153846,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2016,137,42024,50878.01,66212.1640782231,342603.52,2500.75562043796,29,0.0493537715102749,0.985401459854015,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2017,146,43285,49981.025,63917.465749589,422140.08,2891.3704109589,14.5,0.0596481317331637,0.773972602739726,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2018,162,43285,49829.045,62610.2627998711,594660.139999999,3670.74160493827,34.875,0.0808871809911213,0.944444444444444,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2019,185,43285,48789.9,60236.7207791415,716204.62,3871.37632432432,82.25,0.100569734684232,0.962162162162162,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2020,200,48878,52809.545,64066.6803158229,614199.59,3070.99795,71.125,0.060689152964721,0.985,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2021,167,48878,57899.61,68821.3202951603,309272.86,1851.93329341317,10.25,0.0321775878457218,0.880239520958084,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2022,156,50490,56938.97,64427.4816942921,168259.35,1078.58557692308,15.5,0.0209191101024921,0.942307692307692,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2023,104,52638,60178.42,64672.2551887338,180708.15,1737.57836538462,31.875,0.0296109295405577,0.903846153846154,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2024,106,56983,69162.21,71862.3425957284,275346.95,2597.61273584906,19.875,0.0455150321211909,0.764150943396226,FALSE
"TAXI AND LIMOUSINE INSPECTOR",2025,87,62532,68809.04,68809.04,416855.51,4791.44264367816,42.75,0.0738756724081557,0.896551724137931,FALSE
"TEACH ASST VOCATION REG SUB",2014,39,43591,44155.32,58074.9922917365,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2015,42,45809,44654.035,58447.863256917,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2016,41,47408,45926.84,59768.757969785,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2017,44,49771,47613.8,60890.1764361132,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2018,41,52054,49630.17,62360.3760919415,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2019,41,53535,53160.95,65633.2827389255,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2020,36,54873,53559.575,64976.5902996577,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2021,25,,,,0,,,,,TRUE
"TEACH ASST VOCATION REG SUB",2022,26,,,,0,,,,,TRUE
"TEACH ASST VOCATION REG SUB",2023,29,,,,0,,,,,TRUE
"TEACH ASST VOCATION REG SUB",2024,30,59470,63080.685,65543.3913497447,0,0,0,0,0,FALSE
"TEACH ASST VOCATION REG SUB",2025,28,,,,0,,,,,TRUE
"TEACHER",2014,51984,75796,76796.08,101005.535777695,0,0,0,0,0,FALSE
"TEACHER",2015,52576,79654,78856.66,103215.829892577,0,0,0,0,0,FALSE
"TEACHER",2016,53163,82586,81079.48,105516.073312164,0,0,0,0,0,FALSE
"TEACHER",2017,53444,89696,84627.035,108223.983223669,0,0,0,0,0,FALSE
"TEACHER",2018,53626,94198,88896.975,111699.169969313,0,0,0,0,0,FALSE
"TEACHER",2019,52944,96083,102477.7,126520.460197472,0,0,0,0,0,FALSE
"TEACHER",2020,52333,98486,104409.07,126665.406978272,0,0,0,0,0,FALSE
"TEACHER",2021,50991,102273,103361.53,122858.806170332,0,0,0,0,0,FALSE
"TEACHER",2022,49966,102273,106155.295,120116.649903654,0,0,0,0,0,FALSE
"TEACHER",2023,49072,102273,102577.615,110237.61830124,0,0,0,0,0,FALSE
"TEACHER",2024,49166,107619,112620.36,117017.123853825,0,0,0,0,0,FALSE
"TEACHER",2025,49786,110848,110325.515,110325.515,0,0,0,0,0,FALSE
"TEACHER AIDE",2014,69,22213,26145.47,34387.6563166981,7762.31,112.497246376812,0,0.00444735244275917,0.318840579710145,FALSE
"TEACHER AIDE",2015,75,23343,26304.6,34430.2068968213,11293.85,150.584666666667,0,0.00573861273815274,0.346666666666667,FALSE
"TEACHER AIDE",2016,128,23614,23099.045,30060.8800853308,7872.95,61.507421875,0,0.00279044738410927,0.265625,FALSE
"TEACHER AIDE",2017,145,24688,27284.88,34892.8494940159,11381.57,78.4935862068966,0,0.0030788834937471,0.296551724137931,FALSE
"TEACHER AIDE",2018,161,25927,28955.98,36383.2282442461,13805.86,85.7506832298136,0,0.00317047254914292,0.341614906832298,FALSE
"TEACHER AIDE",2019,172,26946,31503.45,38894.6179686707,21572.9,125.423837209302,0,0.00411024582834455,0.38953488372093,FALSE
"TEACHER AIDE",2020,178,27620,32294.11,39178.077021001,0,0,0,0,0,FALSE
"TEACHER AIDE",2021,178,28448,31967.745,37997.8797397601,0,0,0,0,0,FALSE
"TEACHER AIDE",2022,180,28448,33494.915,37900.1064299963,0,0,0,0,0,FALSE
"TEACHER AIDE",2023,181,28448,33229.46,35710.8763723578,0,0,0,0,0,FALSE
"TEACHER AIDE",2024,185,30181,38967.43,40488.7409574544,0,0,0,0,0,FALSE
"TEACHER AIDE",2025,197,32595,38081.89,38081.89,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2014,370,85426,84777.98,111503.676907086,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2015,448,89773,88704.495,116105.704535634,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2016,387,92906,90295.12,117509.220602434,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2017,495,92087,88747.84,113493.811372416,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2018,672,96709,92106.85,115732.382271591,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2019,889,98644,107552.32,132785.65992119,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2020,922,104775.5,109077.745,132329.279081762,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2021,862,109852,111078.495,132031.436520891,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2022,834,109852,114631.465,129707.590651488,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2023,693,109852,109962.08,118173.519657777,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2024,605,116760,120817.34,125534.118683955,0,0,0,0,0,FALSE
"TEACHER ASSIGNED A",2025,631,121677,120172.2,120172.2,0,0,0,0,0,FALSE
"TEACHER ASSIGNED B",2018,1,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2019,2,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2020,5,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2021,4,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2022,12,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2023,15,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2024,17,,,,0,,,,,TRUE
"TEACHER ASSIGNED B",2025,16,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2014,51,22500,19625,25811.6513191463,0,0,0,0,0,FALSE
"TEACHER ASSISTANT REG SUB",2015,14,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2016,40,22500,18312.5,23831.7154047979,0,0,0,0,0,FALSE
"TEACHER ASSISTANT REG SUB",2017,43,22500,18437.5,23578.5135410498,0,0,0,0,0,FALSE
"TEACHER ASSISTANT REG SUB",2018,44,22500,18500,23245.275156239,0,0,0,0,0,FALSE
"TEACHER ASSISTANT REG SUB",2019,9,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2020,8,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2021,5,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2023,1,,,,0,,,,,TRUE
"TEACHER ASSISTANT REG SUB",2024,5,,,,0,,,,,TRUE
"TEACHER ATTENDANCE",2014,347,78885,79164.86,104121.05798976,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2015,348,82900,81975.075,107297.537032779,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2016,352,85793,83527.445,108701.831957947,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2017,364,90432,87152,111452.995912112,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2018,359,96362,91575.49,115064.727709049,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2019,359,98290,106886.02,131963.036241799,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2020,349,101111,108664.51,131827.956931754,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2021,358,104145,106119.77,126137.338072204,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2022,360,104145,108328.03,122575.139132368,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2023,367,104145,104020.96,111788.745369138,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2024,365,110091,113845.23,118289.813485565,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE",2025,374,113394,112271.59,112271.59,0,0,0,0,0,FALSE
"TEACHER ATTENDANCE REG SUB",2014,1,,,,0,,,,,TRUE
"TEACHER ATTENDANCE REG SUB",2015,2,,,,0,,,,,TRUE
"TEACHER ATTENDANCE REG SUB",2018,1,,,,0,,,,,TRUE
"TEACHER ATTENDANCE REG SUB",2022,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2014,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2015,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2016,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2017,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2018,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2019,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2020,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2021,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2022,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2023,1,,,,0,,,,,TRUE
"TEACHER OF LIBRARY",2025,1,,,,0,,,,,TRUE
"TEACHER REG SUB",2014,148,51425,39345.95,51749.5002405384,0,0,0,0,0,FALSE
"TEACHER REG SUB",2015,230,56104,40673.145,53237.258787224,0,0,0,0,0,FALSE
"TEACHER REG SUB",2016,376,52676,41090.695,53475.0443153775,0,0,0,0,0,FALSE
"TEACHER REG SUB",2017,513,55073,43452.14,55568.1014984456,0,0,0,0,0,FALSE
"TEACHER REG SUB",2018,540,57838,46166.1,58007.7674265105,0,0,0,0,0,FALSE
"TEACHER REG SUB",2019,505,58995,51755.34,63897.8961713292,0,0,0,0,0,FALSE
"TEACHER REG SUB",2020,283,60470,58819.09,71357.248684828,0,0,0,0,0,FALSE
"TEACHER REG SUB",2021,312,68652,43382.95,51566.3559270766,0,0,0,0,0,FALSE
"TEACHER REG SUB",2022,541,61070,37150.87,42036.8861054568,0,0,0,0,0,FALSE
