"pay_basis","title","fiscal_year","n","median_rate","real_median_rate","median_hours","median_gross","real_median_gross","pct_substantial","suppressed"
"per Hour","EXECUTIVE AGENCY COUNSEL",2025,1,,,,,,,TRUE
"per Hour","EXECUTIVE ASSISTANT MIDTOWN ENFORCEMENT",2014,1,,,,,,,TRUE
"per Hour","EXECUTIVE ASSISTANT MIDTOWN ENFORCEMENT",2015,1,,,,,,,TRUE
"per Hour","EXECUTIVE ASSISTANT MIDTOWN ENFORCEMENT",2016,1,,,,,,,TRUE
"per Hour","EXECUTIVE COOK",2018,1,,,,,,,TRUE
"per Hour","EXECUTIVE COOK",2019,1,,,,,,,TRUE
"per Hour","EXECUTIVE PROGRAM SPECIALIST",2025,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2014,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2015,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2016,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2017,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2018,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2019,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2020,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2021,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2022,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2023,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2024,1,,,,,,,TRUE
"per Hour","EXECUTIVE SECRETARY",2025,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2014,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2015,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2016,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2017,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2018,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2019,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2020,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2021,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2022,1,,,,,,,TRUE
"per Hour","EXTERMINATOR",2023,1,,,,,,,TRUE
"per Hour","F/T DC 37 FAMILY PARA",2014,1587,16.07,21.1359611056653,0,28320.61,37248.4948007913,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2015,1543,16.8,21.9895940583243,0,30706.1,40191.3496496614,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2016,1513,17.22,22.4099461717744,0,31094.15,40465.6345968107,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2017,1488,17.735,22.6801322115535,0,30713.69,39277.7304710837,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2018,1483,17.72,22.2652040955976,0,31379.23,39428.0451643735,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2019,1434,18.48,22.8156770150899,0,32964.125,40697.9885868534,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2020,1434,19.02,23.0743942142836,0,26606.545,32278.1234495309,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2021,1439,19.03,22.6196640222084,0,26914.22,31991.0989921074,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2022,1351,18.83,21.3064879871118,0,25371.07,28707.827837237,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2023,1327,18.61,19.9997053605318,0,26759.06,28757.2979970335,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2024,1269,19.14,19.8872366467503,0,28358.85,29465.9958714574,0,FALSE
"per Hour","F/T DC 37 FAMILY PARA",2025,1271,19.63,19.63,0,29586.72,29586.72,0,FALSE
"per Hour","F/T FILM INSPECTION ASST.",2014,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2015,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2016,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2017,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2018,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2019,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2020,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2021,1,,,,,,,TRUE
"per Hour","F/T FILM INSPECTION ASST.",2022,1,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2014,12,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2015,12,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2016,11,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2017,5,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2018,4,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2019,3,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2020,2,,,,,,,TRUE
"per Hour","F/T GROUP LEADER",2021,2,,,,,,,TRUE
"per Hour","F/T HEALTH SERVICE AIDE",2014,157,14.57,19.163096036686,0,23927.18,31470.0650807874,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2015,147,15.25,19.9607922255622,0,26187.92,34277.4839304686,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2016,142,15.63,20.3407351141019,0,26469.05,34446.5729220677,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2017,132,15.86,20.2823172751756,0,26069.54,33338.6306114679,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2018,125,15.86,19.9281115663757,0,26213.9,32937.8009955748,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2019,109,16.54,20.4205247743283,0,27395.58,33822.9818680226,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2020,100,17.04,20.6723279396106,0,21440.71,26011.1143414371,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2021,88,17,20.2067413755935,0,21104.595,25085.593705979,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2022,78,17,19.2358096537919,0,20658.93,23375.9555959418,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2023,71,17,18.2694782981752,0,22430.88,24105.9103158219,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2024,61,17,17.6636898116382,0,23549.64,24469.0315373969,0,FALSE
"per Hour","F/T HEALTH SERVICE AIDE",2025,53,17.04,17.04,0,23797.92,23797.92,0,FALSE
"per Hour","F/T SCHOOL AIDE",2014,7062,14.14,18.5975413835786,0,21974.67,28902.0392302321,0,FALSE
"per Hour","F/T SCHOOL AIDE",2015,7025,14.78,19.3456071536925,0,24080.23,31518.7191982787,0,FALSE
"per Hour","F/T SCHOOL AIDE",2016,7148,15.15,19.7160676249932,0,24127.97,31399.9134108123,0,FALSE
"per Hour","F/T SCHOOL AIDE",2017,7212,15.38,19.6684766514628,0,23904.105,30569.3973385316,0,FALSE
"per Hour","F/T SCHOOL AIDE",2018,7213,15.38,19.3249909136733,0,24059.84,30231.2216764911,0,FALSE
"per Hour","F/T SCHOOL AIDE",2019,7035,16.04,19.8032174957815,0,25226.69,31145.2387012878,0,FALSE
"per Hour","F/T SCHOOL AIDE",2020,7075,16.52,20.0414822513126,0,19991.02,24252.4014839973,0,FALSE
"per Hour","F/T SCHOOL AIDE",2021,6532,16.52,19.6361980896944,0,19732.32,23454.4639400265,0,FALSE
"per Hour","F/T SCHOOL AIDE",2022,6874,16.52,18.692680910626,0,19164,21684.4150708981,0,FALSE
"per Hour","F/T SCHOOL AIDE",2023,6921,16.52,17.7536342050503,0,20965.75,22531.3714488216,0,FALSE
"per Hour","F/T SCHOOL AIDE",2024,7008,16.52,17.1649503346037,0,21832.495,22684.8482055378,0,FALSE
"per Hour","F/T SCHOOL AIDE",2025,7228,16.95,16.95,0,22667.63,22667.63,0,FALSE
"per Hour","F/T SCHOOL GUARD",2014,37,17.47,22.9773018367127,0,25931.52,34106.2599956927,0,FALSE
"per Hour","F/T SCHOOL GUARD",2015,35,18.25,23.887505450263,0,28351.88,37109.9007137097,0,FALSE
"per Hour","F/T SCHOOL GUARD",2016,33,18.7,24.3360042631929,0,28975.72,37708.7297031596,0,FALSE
"per Hour","F/T SCHOOL GUARD",2017,32,19.26,24.6303550264742,0,28508.285,36457.382177877,0,FALSE
"per Hour","F/T SCHOOL GUARD",2018,29,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2019,26,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2020,23,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2021,16,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2022,13,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2023,11,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2024,8,,,,,,,TRUE
"per Hour","F/T SCHOOL GUARD",2025,8,,,,,,,TRUE
"per Hour","F/T SCHOOL LUNCH HELPER",2014,3493,14.14,18.5975413835786,0,19648.55,25842.6253007293,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2015,3464,14.78,19.3456071536925,0,21674.925,28370.4048806324,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2016,3617,15.15,19.7160676249932,0,21967.66,28588.5062787365,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2017,3787,15.38,19.6684766514628,0,21704.4,27756.3384027314,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2018,3633,15.38,19.3249909136733,0,21914.06,27535.0461886665,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2019,3518,16.04,19.8032174957815,0,23178.725,28616.7912998696,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2020,3400,16.52,20.0414822513126,0,16452.52,19959.6178916081,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2021,3271,16.52,19.6361980896944,0,16142.4,19187.3707047871,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2022,2824,16.52,18.692680910626,0,17173.4,19432.0149122605,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2023,2900,16.52,17.7536342050503,0,17851.45,19184.5104921153,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2024,3224,16.52,17.1649503346037,0,18058.65,18763.6701186436,0,FALSE
"per Hour","F/T SCHOOL LUNCH HELPER",2025,3243,16.7,16.7,0,21395.88,21395.88,0,FALSE
"per Hour","F/T SCHOOL SAFETY OFFICER",2014,30,16.92,22.2539179780869,0,36257.42,47687.3316062086,0,FALSE
"per Hour","F/T SCHOOL SAFETY OFFICER",2015,29,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2016,28,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2017,17,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2018,10,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2019,6,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2020,4,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2021,3,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2022,3,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2023,3,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2024,3,,,,,,,TRUE
"per Hour","F/T SCHOOL SAFETY OFFICER",2025,3,,,,,,,TRUE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2014,1967,14.56,19.1499436028928,0,24863.41,32701.4353898077,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2015,2051,15.24,19.9477031814799,0,27444.31,35921.9783399292,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2016,2079,15.62,20.3277212080788,0,27907.09,36318.0246638133,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2017,2213,15.85,20.2695289288482,0,27427.26,35074.9299690247,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2018,2527,15.85,19.9155465527777,0,27965.18,35138.2866969595,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2019,2591,16.53,20.4081786287574,0,29808.48,36801.9833328337,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2020,2561,17.03,20.6601962917587,0,21019.09,25499.6198047059,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2021,2425,17.03,20.2424003309622,0,21325.16,25347.7642890089,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2022,2148,17.03,19.2697552002397,0,21420.915,24238.1555029444,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2023,2053,17.03,18.3017185539955,0,22558.99,24243.5869549266,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2024,2167,17.03,17.6948610289529,0,22984.2,23881.5164334503,0,FALSE
"per Hour","F/T SR. SCHOOL LUNCH HELPER",2025,2170,17.49,17.49,0,27375.24,27375.24,0,FALSE
"per Hour","FIELD SUPERVISOR",2014,29,,,,,,,TRUE
"per Hour","FIELD SUPERVISOR",2015,23,,,,,,,TRUE
"per Hour","FIELD SUPERVISOR",2016,5,,,,,,,TRUE
"per Hour","FIELD SUPERVISOR",2017,13,,,,,,,TRUE
"per Hour","FINANCIAL CLERK",2014,22,,,,,,,TRUE
"per Hour","FINANCIAL CLERK",2015,84,18.74,24.5288686102975,1781.25,25243.89,33041.8389019638,0.952380952380952,FALSE
"per Hour","FINANCIAL CLERK",2016,39,19.21,24.9997134703709,1798.5,32654.27,42495.9601032862,0.923076923076923,FALSE
"per Hour","FINANCIAL CLERK",2017,59,19.79,25.3081373818237,1757,31880.05,40769.3120333204,0.949152542372881,FALSE
"per Hour","FINANCIAL CLERK",2018,55,19.79,24.8661619103767,1662.98,32285.69,40567.0133869748,0.981818181818182,FALSE
"per Hour","FINANCIAL CLERK",2019,50,20.64,25.4824444584121,1745.08,36007.715,44455.6491066779,0.9,FALSE
"per Hour","FINANCIAL CLERK",2020,38,20.755,25.1792351165855,1737.86,33976.61,41219.2267720805,0.894736842105263,FALSE
"per Hour","FINANCIAL CLERK",2021,44,21.26,25.2703130379481,1775.2,35315.965,41977.6806579124,0.909090909090909,FALSE
"per Hour","FINANCIAL CLERK",2022,37,21.26,24.0560772493891,1688.98,32605.12,36893.2871799437,0.864864864864865,FALSE
"per Hour","FINANCIAL CLERK",2023,49,25.56,27.4686979589035,1637.25,37611.02,40419.6302154255,0.755102040816326,FALSE
"per Hour","FINANCIAL CLERK",2024,70,27.93,29.0204033199444,1652.19,46038.395,47835.7605120986,0.871428571428571,FALSE
"per Hour","FINANCIAL CLERK",2025,64,28.84,28.84,1692.54,46744.43,46744.43,0.890625,FALSE
"per Hour","FIRE CADET",2024,87,17.63,18.318285375246,1203.92,20630.56,21435.9889694348,0.988505747126437,FALSE
"per Hour","FIRE CADET",2025,6,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2017,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2018,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2019,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2020,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2021,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2022,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2023,4,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2024,2,,,,,,,TRUE
"per Hour","FITNESS INSTRUCTOR",2025,3,,,,,,,TRUE
"per Hour","FORENSIC MORTUARY TECHNICIAN",2023,1,,,,,,,TRUE
"per Hour","FORENSIC MORTUARY TECHNICIAN",2024,1,,,,,,,TRUE
"per Hour","FORESTER",2014,4,,,,,,,TRUE
"per Hour","FORESTER",2015,5,,,,,,,TRUE
"per Hour","FORESTER",2016,5,,,,,,,TRUE
"per Hour","FORESTER",2017,3,,,,,,,TRUE
"per Hour","FORESTER",2018,3,,,,,,,TRUE
"per Hour","FORESTER",2019,2,,,,,,,TRUE
"per Hour","FORESTER",2020,2,,,,,,,TRUE
"per Hour","FORESTER",2021,1,,,,,,,TRUE
"per Hour","FORESTER",2022,1,,,,,,,TRUE
"per Hour","FORESTER",2023,3,,,,,,,TRUE
"per Hour","GARDENER",2014,25,,,,,,,TRUE
"per Hour","GARDENER",2015,43,18.33,23.9922178029217,1687.75,29174.91,38187.1683088182,0.837209302325581,FALSE
"per Hour","GARDENER",2016,59,18.79,24.4531294174008,1623.85,27799.81,36178.4114799975,0.64406779661017,FALSE
"per Hour","GARDENER",2017,61,19.35,24.7454501434204,2006.5,39705.55,50776.8324517874,0.80327868852459,FALSE
"per Hour","GARDENER",2018,56,20.805,26.1415107905704,1897.015,37658.855,47318.4025158868,0.767857142857143,FALSE
"per Hour","GARDENER",2019,52,23.21,28.6554038701427,1975.09,38965.81,48107.7562549437,0.807692307692308,FALSE
"per Hour","GARDENER",2020,48,20.79,25.2216958840671,1521.125,29422.45,35694.2802339668,0.708333333333333,FALSE
"per Hour","GARDENER",2021,42,20.79,24.7116560705052,2009.76,41572.615,49414.5340948304,0.761904761904762,FALSE
"per Hour","GARDENER",2022,58,20.79,23.5242636883725,1946.74,35352.445,40001.9354597733,0.862068965517241,FALSE
"per Hour","GARDENER",2023,26,,,,,,,TRUE
"per Hour","GARDENER",2024,24,,,,,,,TRUE
"per Hour","GARDENER",2025,17,,,,,,,TRUE
"per Hour","GASOLINE ROLLER ENGINEER",2016,50,52.8,68.7134238019565,1520,87024.615,113253.016130627,0.84,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2014,36,52.8,69.4448504280727,1512,92815.8,122075.366446248,0.861111111111111,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2015,40,52.8,69.1101527547335,1512,88308,115586.730482292,0.975,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2017,49,52.8,67.5224686084029,1512,91581.6,117117.721801275,1,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2018,46,63.06,79.2349757487801,1424,124404.315,156314.190962077,0.934782608695652,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2019,47,63.06,77.854793970323,1504,99907.85,123347.685977925,1,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2020,49,67.08,81.3790937904388,1504,106927.92,129721.187097444,1,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2021,47,67.08,79.7334242044005,1504,100888.32,119919.070003418,0.851063829787234,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2022,44,67.08,75.9022418574328,1504,100888.32,114156.971753579,0.886363636363636,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2023,51,67.08,72.0892120142114,1496,100351.68,107845.46117326,0.88235294117647,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2024,53,67.08,69.6988419155701,1496,100351.68,104269.467505693,1,FALSE
"per Hour","GASOLINE ROLLER ENGINEER L15",2025,52,77.96,77.96,1496,133971.265,133971.265,0.923076923076923,FALSE
"per Hour","GEOLOGIST",2022,1,,,,,,,TRUE
"per Hour","GEOLOGIST",2023,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2014,2,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2015,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2016,2,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2018,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2020,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2021,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2022,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2023,1,,,,,,,TRUE
"per Hour","GRAPHIC ARTIST",2024,1,,,,,,,TRUE
"per Hour","HEAD COACH",2025,5,,,,,,,TRUE
"per Hour","HEALTH SERVICES MANAGER",2014,1,,,,,,,TRUE
"per Hour","HEALTH SERVICES MANAGER",2015,1,,,,,,,TRUE
"per Hour","HEARING OFFICER",2014,370,39.47,51.912656181743,727.25,28315.325,37241.5437395316,0.237837837837838,FALSE
"per Hour","HEARING OFFICER",2015,382,47.29,61.8980894653664,712,27590.97,36113.9422604407,0.222513089005236,FALSE
"per Hour","HEARING OFFICER",2016,400,49.04,63.8201951372717,728.5,36839.405,47942.455461684,0.2275,FALSE
"per Hour","HEARING OFFICER",2017,388,51.27,65.5658516203185,772.5,38088.855,48709.346895218,0.255154639175258,FALSE
"per Hour","HEARING OFFICER",2018,410,53.85,67.6625982250524,737.5,38413.105,48266.1186665135,0.192682926829268,FALSE
"per Hour","HEARING OFFICER",2019,426,54.93,67.817377621152,753.765,39271.635,48485.3322518669,0.204225352112676,FALSE
"per Hour","HEARING OFFICER",2020,416,56.3,68.3011774061077,605.125,32752.135,39733.7368217369,0.129807692307692,FALSE
"per Hour","HEARING OFFICER",2021,277,57.99,68.9287607276862,677.83,37331.39,44373.2789953774,0.249097472924188,FALSE
"per Hour","HEARING OFFICER",2022,301,57.99,65.6167412837288,744,42883.72,48523.7103039122,0.235880398671096,FALSE
"per Hour","HEARING OFFICER",2023,258,57.99,62.3204145006577,833.125,48204.305,51803.970828007,0.286821705426357,FALSE
"per Hour","HEARING OFFICER",2024,268,61.52,63.9217763065873,833,50910.9,52898.4909194901,0.32089552238806,FALSE
"per Hour","HEARING OFFICER",2025,278,63.37,63.37,782.25,48741.24,48741.24,0.255395683453237,FALSE
"per Hour","HELICOPTER MECHANIC",2020,1,,,,,,,TRUE
"per Hour","HELICOPTER MECHANIC",2021,1,,,,,,,TRUE
"per Hour","HIGH PRESSURE PLANT TENDER",2014,1,,,,,,,TRUE
"per Hour","HIGH PRESSURE PLANT TENDER",2015,1,,,,,,,TRUE
"per Hour","HIGH PRESSURE PLANT TENDER",2016,1,,,,,,,TRUE
"per Hour","HIGH SCHOOL STUDENT AIDE",2022,1,,,,,,,TRUE
"per Hour","HIGH SCHOOL STUDENT AIDE",2024,84,16,16.624649234483,446.41,6838.165,7105.13090828242,0,FALSE
"per Hour","HIGH SCHOOL STUDENT AIDE",2025,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2014,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2015,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2016,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2017,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2018,1,,,,,,,TRUE
"per Hour","HIGHWAY TRANSPORTATION SPECIALIST",2019,1,,,,,,,TRUE
"per Hour","HOSTLER",2014,2,,,,,,,TRUE
"per Hour","HOSTLER",2015,1,,,,,,,TRUE
"per Hour","HOSTLER",2016,1,,,,,,,TRUE
"per Hour","HOSTLER",2017,1,,,,,,,TRUE
"per Hour","HOSTLER",2018,1,,,,,,,TRUE
"per Hour","HOSTLER",2019,1,,,,,,,TRUE
"per Hour","HOSTLER",2020,2,,,,,,,TRUE
"per Hour","HOSTLER",2021,2,,,,,,,TRUE
"per Hour","HOSTLER",2022,3,,,,,,,TRUE
"per Hour","HOSTLER",2023,3,,,,,,,TRUE
"per Hour","HOSTLER",2024,2,,,,,,,TRUE
"per Hour","HOSTLER",2025,1,,,,,,,TRUE
"per Hour","HOUSING DEVELOPMENT SPECIALIST",2014,1,,,,,,,TRUE
"per Hour","HOUSING DEVELOPMENT SPECIALIST",2018,1,,,,,,,TRUE
"per Hour","INFORMATION SYSTEMS AIDE",2014,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2014,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2015,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2016,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2017,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2018,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2019,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2020,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2021,2,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2022,1,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2023,5,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2024,5,,,,,,,TRUE
"per Hour","INSTITUTIONAL AIDE",2025,5,,,,,,,TRUE
"per Hour","INSTRUCTOR",2014,3,,,,,,,TRUE
"per Hour","INSTRUCTOR",2015,5,,,,,,,TRUE
"per Hour","INSTRUCTOR",2016,5,,,,,,,TRUE
"per Hour","INSTRUCTOR",2017,8,,,,,,,TRUE
"per Hour","INSTRUCTOR",2018,6,,,,,,,TRUE
"per Hour","INSTRUCTOR",2019,4,,,,,,,TRUE
"per Hour","INSURANCE ADVISOR",2014,1,,,,,,,TRUE
"per Hour","INSURANCE ADVISOR",2015,1,,,,,,,TRUE
"per Hour","INSURANCE ADVISOR",2016,1,,,,,,,TRUE
"per Hour","INTELLIGENCE RESEARCH SPECIALIST PD",2015,1,,,,,,,TRUE
"per Hour","INTERPRETER",2014,6,,,,,,,TRUE
"per Hour","INTERPRETER",2015,6,,,,,,,TRUE
"per Hour","INTERPRETER",2016,2,,,,,,,TRUE
"per Hour","INTERPRETER",2017,2,,,,,,,TRUE
"per Hour","INTERPRETER",2018,2,,,,,,,TRUE
"per Hour","INTERPRETER",2019,1,,,,,,,TRUE
"per Hour","INVESTIGATOR",2014,1,,,,,,,TRUE
"per Hour","INVESTIGATOR",2015,1,,,,,,,TRUE
"per Hour","INVESTIGATOR",2016,8,,,,,,,TRUE
"per Hour","INVESTIGATOR",2017,4,,,,,,,TRUE
"per Hour","INVESTIGATOR",2018,12,,,,,,,TRUE
"per Hour","INVESTIGATOR",2019,4,,,,,,,TRUE
"per Hour","INVESTIGATOR",2020,4,,,,,,,TRUE
"per Hour","INVESTIGATOR",2021,4,,,,,,,TRUE
"per Hour","INVESTIGATOR",2022,3,,,,,,,TRUE
"per Hour","INVESTIGATOR",2023,2,,,,,,,TRUE
"per Hour","INVESTIGATOR",2024,2,,,,,,,TRUE
"per Hour","INVESTIGATOR",2025,3,,,,,,,TRUE
"per Hour","INVESTIGATOR EMPL DISC",2017,2,,,,,,,TRUE
"per Hour","INVESTIGATOR EMPL DISC",2018,1,,,,,,,TRUE
"per Hour","INVESTIGATOR EMPL DISC",2019,2,,,,,,,TRUE
"per Hour","IT ASSISTANT",2014,7,,,,,,,TRUE
"per Hour","IT ASSISTANT",2015,7,,,,,,,TRUE
"per Hour","IT ASSISTANT",2016,4,,,,,,,TRUE
"per Hour","IT ASSISTANT",2017,5,,,,,,,TRUE
"per Hour","IT ASSISTANT",2018,6,,,,,,,TRUE
"per Hour","IT ASSISTANT",2019,9,,,,,,,TRUE
"per Hour","IT ASSISTANT",2020,7,,,,,,,TRUE
"per Hour","IT ASSISTANT",2021,9,,,,,,,TRUE
"per Hour","IT ASSISTANT",2022,7,,,,,,,TRUE
"per Hour","IT ASSISTANT",2023,7,,,,,,,TRUE
"per Hour","IT ASSISTANT",2024,9,,,,,,,TRUE
"per Hour","IT ASSISTANT",2025,7,,,,,,,TRUE
"per Hour","IT ASSOCIATE",2025,2,,,,,,,TRUE
"per Hour","IT AUTOMATION AND MONITORING ENGINEER",2019,1,,,,,,,TRUE
"per Hour","IT AUTOMATION AND MONITORING ENGINEER",2021,1,,,,,,,TRUE
"per Hour","IT AUTOMATION AND MONITORING ENGINEER",2022,1,,,,,,,TRUE
